"id"	"rank"	"name"	"realm_name"	"realm_id"	"faction"	"gender"	"race"	"active_spec"	"class"	"rating"	"tier"	"games_won"	"games_lost"	"total_games"	"win_percentage"
226037743	3578	"Doodle790FEF"	"illidan"	57	"horde"	"test"	"test"	"test"	"test"	1846	4	52	32	84	61.9
223280736	3578	"Smoothjazz"	"alexstrasza"	1070	"alliance"	"Female"	"Night Elf"	"Discipline"	"Priest"	1846	4	129	86	215	60
234664864	3578	"Mordak"	"zuljin"	61	"horde"	"Male"	"Zandalari Troll"	"Restoration"	"Druid"	1846	4	60	40	100	60
220673398	3578	"Unholæy"	"illidan"	57	"horde"	"Male"	"Orc"	"Unholy"	"Death Knight"	1846	4	61	41	102	59.8
234557667	3578	"Stooklol"	"tichondrius"	11	"horde"	"Female"	"Orc"	"Arms"	"Warrior"	1846	4	79	55	134	59
233504845	3578	"Pisaki"	"malganis"	59	"alliance"	"Female"	"Night Elf"	"Discipline"	"Priest"	1846	4	131	92	223	58.7
163975127	3578	"Livemàs"	"tichondrius"	11	"alliance"	"Female"	"Human"	"Assassination"	"Rogue"	1846	4	126	90	216	58.3
226019561	3578	"Fleche"	"aggramar"	106	"alliance"	"Female"	"Human"	"Beast Mastery"	"Hunter"	1846	4	96	71	167	57.5
199088209	3578	"Rerollfotm"	"frostmourne"	3725	"alliance"	"Female"	"Void Elf"	"Discipline"	"Priest"	1846	4	151	115	266	56.8
221646052	3578	"Yellowfevr"	"thrall"	1263	"horde"	"Male"	"Orc"	"Destruction"	"Warlock"	1846	4	80	61	141	56.7
110682743	3578	"Shadelina"	"wyrmrest-accord"	1369	"alliance"	"Female"	"Night Elf"	"Balance"	"Druid"	1846	4	62	48	110	56.4
164389361	3578	"Delarlang"	"frostmourne"	3725	"alliance"	"Female"	"Night Elf"	"Assassination"	"Rogue"	1846	4	118	93	211	55.9
178093294	3578	"Kyleiam"	"darkspear"	120	"horde"	"Male"	"Orc"	"Assassination"	"Rogue"	1846	4	203	165	368	55.2
175726157	3578	"Zlips"	"frostmourne"	3725	"alliance"	"Female"	"Void Elf"	"Shadow"	"Priest"	1846	4	107	87	194	55.2
201981982	3578	"Binolski"	"frostmourne"	3725	"alliance"	"Female"	"Night Elf"	"Beast Mastery"	"Hunter"	1846	4	251	206	457	54.9
223804724	3578	"Bigcreamy"	"illidan"	57	"alliance"	"Male"	"Pandaren"	"Discipline"	"Priest"	1846	4	146	127	273	53.5
234909401	3578	"Baconbiscuit"	"area-52"	1566	"alliance"	"Female"	"Night Elf"	"Windwalker"	"Monk"	1846	4	91	80	171	53.2
181238575	3578	"Deanp"	"area-52"	1566	"horde"	"Male"	"Undead"	"Discipline"	"Priest"	1846	4	348	312	660	52.7
205596508	3578	"Eemortal"	"dalaran"	66	"horde"	"Male"	"Undead"	"Discipline"	"Priest"	1846	4	300	272	572	52.4
250998392	3578	"Zodtech"	"warsong"	71	"alliance"	"Female"	"Night Elf"	"Assassination"	"Rogue"	1846	4	98	90	188	52.1
226320206	3578	"Kansú"	"ragnaros"	1427	"horde"	"Female"	"Blood Elf"	"Mistweaver"	"Monk"	1846	4	248	235	483	51.3
237032188	3578	"Kolør"	"tichondrius"	11	"horde"	"Female"	"Orc"	"Assassination"	"Rogue"	1846	4	77	74	151	51
202973306	3610	"Restokin"	"dreadmaul"	3733	"alliance"	"Female"	"Night Elf"	"Restoration"	"Druid"	1845	4	38	9	47	80.9
234791491	3610	"Thiccyb"	"area-52"	1566	"alliance"	"Male"	"Dark Iron Dwarf"	"Arms"	"Warrior"	1845	4	33	13	46	71.7
240244668	3610	"Gørgrum"	"zuljin"	61	"horde"	"Female"	"Orc"	"Enhancement"	"Shaman"	1845	4	55	22	77	71.4
239550024	3610	"Ælgæ"	"tichondrius"	11	"alliance"	"test"	"test"	"test"	"test"	1845	4	120	59	179	67
239358624	3610	"Boltekka"	"tichondrius"	11	"alliance"	"Male"	"Dark Iron Dwarf"	"Restoration"	"Shaman"	1845	4	102	52	154	66.2
194789272	3610	"Detoxalt"	"sargeras"	76	"alliance"	"Male"	"Dark Iron Dwarf"	"Windwalker"	"Monk"	1845	4	44	25	69	63.8
239020095	3610	"Draxero"	"tichondrius"	11	"horde"	"Male"	"Dracthyr"	"Preservation"	"Evoker"	1845	4	85	50	135	63
250434231	3610	"Qfiend"	"stormrage"	60	"alliance"	"Female"	"Dark Iron Dwarf"	"Arms"	"Warrior"	1845	4	130	79	209	62.2
234903751	3610	"Pulverizer"	"malganis"	59	"alliance"	"Male"	"Dark Iron Dwarf"	"Arms"	"Warrior"	1845	4	73	45	118	61.9
239544968	3610	"Stepbrogurnz"	"tichondrius"	11	"horde"	"Male"	"Orc"	"Unholy"	"Death Knight"	1845	4	116	75	191	60.7
199089156	3610	"Monkavas"	"barthilas"	3723	"alliance"	"Female"	"Night Elf"	"Havoc"	"Demon Hunter"	1845	4	175	114	289	60.6
232770020	3610	"Fatass"	"tichondrius"	11	"horde"	"Female"	"Orc"	"Assassination"	"Rogue"	1845	4	64	42	106	60.4
215118484	3610	"Îlsìâz"	"kelthuzad"	16	"alliance"	"Female"	"Night Elf"	"Discipline"	"Priest"	1845	4	147	102	249	59
232355144	3610	"Slipnslide"	"malganis"	59	"alliance"	"Female"	"Human"	"Destruction"	"Warlock"	1845	4	61	44	105	58.1
157632339	3610	"Smrtdeath"	"zuljin"	61	"horde"	"Male"	"Orc"	"Restoration"	"Shaman"	1845	4	69	52	121	57
146302067	3610	"Famous"	"moon-guard"	1365	"alliance"	"Male"	"Night Elf"	"Havoc"	"Demon Hunter"	1845	4	58	44	102	56.9
65106845	3610	"Peinx"	"ragnaros"	1427	"horde"	"Female"	"Orc"	"Protection"	"Warrior"	1845	4	81	62	143	56.6
225256600	3610	"Patbetter"	"illidan"	57	"alliance"	"Male"	"Dark Iron Dwarf"	"Arms"	"Warrior"	1845	4	160	124	284	56.3
224928569	3610	"Trtvitor"	"malganis"	59	"horde"	"Male"	"Orc"	"Arms"	"Warrior"	1845	4	69	54	123	56.1
73372009	3610	"Coldx"	"darkspear"	120	"alliance"	"Female"	"Night Elf"	"Assassination"	"Rogue"	1845	4	511	413	924	55.3
194492521	3610	"Girlkisserxd"	"sargeras"	76	"alliance"	"Female"	"Night Elf"	"Subtlety"	"Rogue"	1845	4	96	78	174	55.2
234825636	3610	"Embx"	"kelthuzad"	16	"horde"	"Male"	"Undead"	"Discipline"	"Priest"	1845	4	101	84	185	54.6
239692610	3610	"Flowermama"	"tichondrius"	11	"horde"	"Female"	"Undead"	"Mistweaver"	"Monk"	1845	4	272	237	509	53.4
131477525	3610	"Rontul"	"destromath"	79	"horde"	"Male"	"Orc"	"Beast Mastery"	"Hunter"	1845	4	242	215	457	53
239935697	3610	"Jahmillipfp"	"tichondrius"	11	"alliance"	"Male"	"Dark Iron Dwarf"	"Arcane"	"Mage"	1845	4	83	74	157	52.9
239783961	3635	"Tockix"	"tichondrius"	11	"alliance"	"Female"	"Night Elf"	"Holy"	"Priest"	1844	4	31	9	40	77.5
232304174	3635	"Tyro"	"kaelthas"	1069	"alliance"	"Female"	"Night Elf"	"Restoration"	"Druid"	1844	4	48	16	64	75
188224360	3635	"Zerxios"	"jaedenar"	1291	"alliance"	"Female"	"Human"	"Holy"	"Paladin"	1844	4	65	23	88	73.9
200462316	3635	"Shockjob"	"frostmourne"	3725	"horde"	"Male"	"Orc"	"Elemental"	"Shaman"	1844	4	36	15	51	70.6
239119566	3635	"Evostalker"	"tichondrius"	11	"horde"	"Female"	"Dracthyr"	"Preservation"	"Evoker"	1844	4	32	15	47	68.1
194152745	3635	"Venebane"	"illidan"	57	"horde"	"Male"	"Blood Elf"	"Havoc"	"Demon Hunter"	1844	4	63	30	93	67.7
142430454	3635	"Hensing"	"malganis"	59	"horde"	"Female"	"Pandaren"	"Mistweaver"	"Monk"	1844	4	56	28	84	66.7
239552370	3635	"Qotdh"	"tichondrius"	11	"alliance"	"Female"	"Night Elf"	"Havoc"	"Demon Hunter"	1844	4	52	27	79	65.8
238928686	3635	"Impabuser"	"tichondrius"	11	"alliance"	"Male"	"Dark Iron Dwarf"	"Demonology"	"Warlock"	1844	4	123	66	189	65.1
239378049	3635	"Confidence"	"kiljaeden"	9	"alliance"	"Female"	"Human"	"Shadow"	"Priest"	1844	4	69	39	108	63.9
239686219	3635	"Linful"	"tichondrius"	11	"alliance"	"Female"	"Night Elf"	"Restoration"	"Druid"	1844	4	81	46	127	63.8
177306371	3635	"Imarogueduh"	"tichondrius"	11	"horde"	"Female"	"Orc"	"Subtlety"	"Rogue"	1844	4	116	70	186	62.4
225602346	3635	"Monffbe"	"tichondrius"	11	"alliance"	"Female"	"Human"	"Beast Mastery"	"Hunter"	1844	4	85	52	137	62
823729	3635	"Ganemdar"	"sargeras"	76	"alliance"	"Male"	"Night Elf"	"Survival"	"Hunter"	1844	4	166	102	268	61.9
130440664	3635	"Kërrigân"	"moon-guard"	1365	"alliance"	"Female"	"Human"	"Survival"	"Hunter"	1844	4	73	47	120	60.8
194624348	3635	"Shutkax"	"sargeras"	76	"alliance"	"Female"	"Human"	"Destruction"	"Warlock"	1844	4	60	39	99	60.6
235058266	3635	"Jungling"	"kelthuzad"	16	"alliance"	"Female"	"Human"	"Beast Mastery"	"Hunter"	1844	4	175	116	291	60.1
239622364	3635	"Jjuakk"	"tichondrius"	11	"alliance"	"Female"	"Human"	"Mistweaver"	"Monk"	1844	4	197	131	328	60.1
249538643	3635	"Zrn"	"bleeding-hollow"	73	"alliance"	"Female"	"Human"	"Shadow"	"Priest"	1844	4	52	38	90	57.8
239974081	3635	"Jyupaonaiwa"	"tichondrius"	11	"alliance"	"Female"	"Dark Iron Dwarf"	"Enhancement"	"Shaman"	1844	4	120	89	209	57.4
239391939	3635	"Scuffedjr"	"tichondrius"	11	"alliance"	"Female"	"Night Elf"	"Subtlety"	"Rogue"	1844	4	155	117	272	57
238052875	3635	"Blossôm"	"tichondrius"	11	"alliance"	"Female"	"Night Elf"	"Restoration"	"Druid"	1844	4	143	108	251	57
247681204	3635	"Ascila"	"zuljin"	61	"alliance"	"Female"	"Human"	"Retribution"	"Paladin"	1844	4	73	57	130	56.2
232187330	3635	"Aquire"	"proudmoore"	5	"alliance"	"Female"	"Human"	"Discipline"	"Priest"	1844	4	185	154	339	54.6
238003817	3635	"Warrìôr"	"tichondrius"	11	"horde"	"Female"	"Orc"	"Unholy"	"Death Knight"	1844	4	82	76	158	51.9
228574044	3660	"Niv"	"ragnaros"	1427	"horde"	"Female"	"Orc"	"Demonology"	"Warlock"	1843	4	34	10	44	77.3
187671770	3660	"Splatz"	"sargeras"	76	"alliance"	"Female"	"Night Elf"	"Feral"	"Druid"	1843	4	39	13	52	75
250828491	3660	"Literally"	"bleeding-hollow"	73	"alliance"	"Female"	"Night Elf"	"Holy"	"Priest"	1843	4	31	11	42	73.8
232068847	3660	"Nymisha"	"malganis"	59	"horde"	"Female"	"Troll"	"Restoration"	"Druid"	1843	4	65	27	92	70.7
223045876	3660	"Alexleslie"	"illidan"	57	"horde"	"Female"	"Orc"	"Windwalker"	"Monk"	1843	4	82	37	119	68.9
151320250	3660	"Cnmbtwo"	"sargeras"	76	"alliance"	"Female"	"Night Elf"	"Havoc"	"Demon Hunter"	1843	4	44	22	66	66.7
193780621	3660	"Spankghetti"	"sargeras"	76	"alliance"	"Female"	"Night Elf"	"Assassination"	"Rogue"	1843	4	32	16	48	66.7
235413039	3660	"Attentionass"	"tichondrius"	11	"alliance"	"Female"	"Night Elf"	"Subtlety"	"Rogue"	1843	4	65	35	100	65
224703739	3660	"Shkÿ"	"illidan"	57	"alliance"	"Female"	"Night Elf"	"Assassination"	"Rogue"	1843	4	45	25	70	64.3
203017645	3660	"Elfinhealme"	"barthilas"	3723	"alliance"	"Female"	"Dark Iron Dwarf"	"Unholy"	"Death Knight"	1843	4	145	82	227	63.9
239458994	3660	"Bigsicily"	"tichondrius"	11	"alliance"	"Male"	"Dwarf"	"Enhancement"	"Shaman"	1843	4	90	54	144	62.5
135474607	3660	"Missalice"	"nesingwary"	1375	"alliance"	"Female"	"Human"	"Demonology"	"Warlock"	1843	4	55	33	88	62.5
233621088	3660	"Polythis"	"kelthuzad"	16	"alliance"	"Male"	"Gnome"	"Discipline"	"Priest"	1843	4	68	42	110	61.8
234769492	3660	"Nudibranch"	"malganis"	59	"horde"	"Female"	"Undead"	"Discipline"	"Priest"	1843	4	63	39	102	61.8
159520793	3660	"Ürürææae"	"sargeras"	76	"alliance"	"Male"	"Human"	"Arms"	"Warrior"	1843	4	90	57	147	61.2
234991111	3660	"Jummercable"	"area-52"	1566	"horde"	"Male"	"Goblin"	"Destruction"	"Warlock"	1843	4	70	46	116	60.3
214178443	3660	"Voidchaoss"	"whisperwind"	55	"alliance"	"Female"	"Void Elf"	"Destruction"	"Warlock"	1843	4	107	73	180	59.4
239672655	3660	"Bipolaregirl"	"tichondrius"	11	"alliance"	"Female"	"Night Elf"	"Assassination"	"Rogue"	1843	4	67	46	113	59.3
202395065	3660	"Kissmemore"	"thaurissan"	3724	"alliance"	"Female"	"Night Elf"	"Beast Mastery"	"Hunter"	1843	4	137	102	239	57.3
233852829	3660	"Holyscuz"	"zuljin"	61	"horde"	"Male"	"Undead"	"Discipline"	"Priest"	1843	4	167	125	292	57.2
174960077	3660	"San"	"firetree"	127	"alliance"	"Female"	"Night Elf"	"Havoc"	"Demon Hunter"	1843	4	106	81	187	56.7
191484383	3660	"Boombigshaq"	"ysera"	1270	"horde"	"Male"	"Orc"	"Enhancement"	"Shaman"	1843	4	92	71	163	56.4
239911756	3660	"Doraz"	"tichondrius"	11	"alliance"	"Female"	"Night Elf"	"Assassination"	"Rogue"	1843	4	48	38	86	55.8
188726776	3660	"Kiasmos"	"tichondrius"	11	"horde"	"Female"	"Blood Elf"	"Havoc"	"Demon Hunter"	1843	4	103	84	187	55.1
167244685	3660	"Kaîowas"	"malganis"	59	"horde"	"Male"	"Orc"	"Restoration"	"Shaman"	1843	4	87	71	158	55.1
250589757	3660	"Predictable"	"chogall"	1067	"alliance"	"Male"	"Night Elf"	"Mistweaver"	"Monk"	1843	4	153	125	278	55
169446894	3660	"Guldoom"	"tichondrius"	11	"horde"	"Male"	"Orc"	"Destruction"	"Warlock"	1843	4	226	185	411	55
193085992	3660	"Beerusgodx"	"sargeras"	76	"alliance"	"Female"	"Night Elf"	"Feral"	"Druid"	1843	4	94	77	171	55
196565374	3660	"Treethug"	"tichondrius"	11	"horde"	"Male"	"Tauren"	"Restoration"	"Druid"	1843	4	95	80	175	54.3
27218920	3660	"Jagerblunt"	"bronzebeard"	117	"alliance"	"Male"	"Mechagnome"	"Beast Mastery"	"Hunter"	1843	4	145	127	272	53.3
233430713	3660	"Croowz"	"quelthalas"	1428	"alliance"	"Female"	"Human"	"Unholy"	"Death Knight"	1843	4	237	210	447	53
239267384	3660	"Jangbii"	"tichondrius"	11	"horde"	"Female"	"Orc"	"Destruction"	"Warlock"	1843	4	134	120	254	52.8
222588270	3660	"Attenea"	"illidan"	57	"alliance"	"Female"	"Void Elf"	"Discipline"	"Priest"	1843	4	279	251	530	52.6
239655418	3660	"Druidknight"	"tichondrius"	11	"alliance"	"Female"	"Night Elf"	"Restoration"	"Druid"	1843	4	231	212	443	52.1
239828455	3694	"Crapbag"	"tichondrius"	11	"alliance"	"Female"	"Dark Iron Dwarf"	"Holy"	"Paladin"	1842	4	32	12	44	72.7
234865382	3694	"Jwx"	"malganis"	59	"alliance"	"Male"	"Dark Iron Dwarf"	"Shadow"	"Priest"	1842	4	38	16	54	70.4
237994514	3694	"Cujjoh"	"tichondrius"	11	"alliance"	"Female"	"Night Elf"	"Balance"	"Druid"	1842	4	51	25	76	67.1
188952965	3694	"Onsslaught"	"sargeras"	76	"alliance"	"Male"	"Dwarf"	"Unholy"	"Death Knight"	1842	4	34	17	51	66.7
194198927	3694	"Valaar"	"emerald-dream"	162	"alliance"	"Female"	"Human"	"Subtlety"	"Rogue"	1842	4	35	18	53	66
154668886	3694	"Jandare"	"thrall"	1263	"horde"	"Female"	"Tauren"	"Restoration"	"Druid"	1842	4	67	35	102	65.7
218281943	3694	"Ricemachinex"	"lothar"	68	"alliance"	"Female"	"Dwarf"	"Demonology"	"Warlock"	1842	4	87	46	133	65.4
247070037	3694	"Larkss"	"zuljin"	61	"alliance"	"Female"	"Night Elf"	"Discipline"	"Priest"	1842	4	43	25	68	63.2
249564753	3694	"Teknyks"	"zuljin"	61	"alliance"	"Female"	"Night Elf"	"Havoc"	"Demon Hunter"	1842	4	37	22	59	62.7
250150705	3694	"Quartzrg"	"zuljin"	61	"alliance"	"Female"	"Night Elf"	"Subtlety"	"Rogue"	1842	4	67	40	107	62.6
239261117	3694	"Chadalyst"	"tichondrius"	11	"alliance"	"Female"	"Night Elf"	"Outlaw"	"Rogue"	1842	4	45	28	73	61.6
223313571	3694	"Psyches"	"dalaran"	66	"alliance"	"Female"	"Night Elf"	"Discipline"	"Priest"	1842	4	358	229	587	61
239469578	3694	"Sapuccino"	"tichondrius"	11	"alliance"	"Female"	"Night Elf"	"Assassination"	"Rogue"	1842	4	203	132	335	60.6
186707982	3694	"Mikefortnite"	"emerald-dream"	162	"horde"	"Male"	"Orc"	"Arms"	"Warrior"	1842	4	75	49	124	60.5
194765628	3694	"Rnx"	"sargeras"	76	"alliance"	"Male"	"Dark Iron Dwarf"	"Restoration"	"Shaman"	1842	4	55	36	91	60.4
239537134	3694	"Subbyxd"	"tichondrius"	11	"alliance"	"Male"	"Dwarf"	"Elemental"	"Shaman"	1842	4	102	67	169	60.4
234344832	3694	"Pizzagobbler"	"malganis"	59	"horde"	"Male"	"Dracthyr"	"Preservation"	"Evoker"	1842	4	103	68	171	60.2
158564802	3694	"Clearitup"	"sargeras"	76	"alliance"	"Female"	"Night Elf"	"Restoration"	"Druid"	1842	4	57	38	95	60
224769609	3694	"Dirtrag"	"dalaran"	66	"alliance"	"Male"	"Dwarf"	"Elemental"	"Shaman"	1842	4	91	62	153	59.5
161680856	3694	"Sanaas"	"aerie-peak"	1284	"alliance"	"Female"	"Void Elf"	"Holy"	"Priest"	1842	4	89	63	152	58.6
121608706	3694	"Cobradn"	"kelthuzad"	16	"alliance"	"Male"	"Night Elf"	"Restoration"	"Druid"	1842	4	42	30	72	58.3
125507298	3694	"Kerpay"	"deathwing"	15	"horde"	"Male"	"Undead"	"Shadow"	"Priest"	1842	4	128	92	220	58.2
232425682	3694	"Allidoisstun"	"kelthuzad"	16	"horde"	"Female"	"Orc"	"Subtlety"	"Rogue"	1842	4	86	63	149	57.7
143057424	3694	"Comeinmybut"	"darkspear"	120	"horde"	"Male"	"Blood Elf"	"Havoc"	"Demon Hunter"	1842	4	71	54	125	56.8
176733205	3694	"Arkense"	"tichondrius"	11	"horde"	"Female"	"Orc"	"Survival"	"Hunter"	1842	4	80	62	142	56.3
191153505	3694	"Bustashield"	"bleeding-hollow"	73	"horde"	"Female"	"Blood Elf"	"Holy"	"Priest"	1842	4	101	79	180	56.1
236849114	3694	"Donzerdort"	"zuljin"	61	"horde"	"Male"	"Troll"	"Beast Mastery"	"Hunter"	1842	4	111	88	199	55.8
238870826	3694	"Ehwall"	"tichondrius"	11	"horde"	"Female"	"Blood Elf"	"Havoc"	"Demon Hunter"	1842	4	116	92	208	55.8
215680688	3694	"Soliidsnake"	"area-52"	1566	"horde"	"Female"	"Undead"	"Discipline"	"Priest"	1842	4	647	557	1204	53.7
188618627	3694	"Angcens"	"sargeras"	76	"alliance"	"Female"	"Night Elf"	"Shadow"	"Priest"	1842	4	169	147	316	53.5
173308619	3694	"Resty"	"azjolnerub"	121	"alliance"	"Female"	"Night Elf"	"Assassination"	"Rogue"	1842	4	51	46	97	52.6
139941066	3694	"Krez"	"azjolnerub"	121	"alliance"	"Female"	"Pandaren"	"Shadow"	"Priest"	1842	4	51	46	97	52.6
152915527	3694	"Consolidate"	"hyjal"	6	"horde"	"Male"	"Orc"	"Arms"	"Warrior"	1842	4	649	590	1239	52.4
238244617	3694	"Àpòllyòn"	"tichondrius"	11	"alliance"	"Male"	"Gnome"	"Destruction"	"Warlock"	1842	4	66	67	133	49.6
225974713	3728	"Ràvêñ"	"illidan"	57	"horde"	"Male"	"Undead"	"Shadow"	"Priest"	1841	4	37	10	47	78.7
235333488	3728	"Orcodh"	"aerie-peak"	1284	"alliance"	"Female"	"Night Elf"	"Havoc"	"Demon Hunter"	1841	4	44	18	62	71
170347608	3728	"Neverblurx"	"kirin-tor"	1071	"horde"	"Female"	"Blood Elf"	"Havoc"	"Demon Hunter"	1841	4	62	29	91	68.1
225283797	3728	"Bourras"	"illidan"	57	"horde"	"Female"	"Orc"	"Unholy"	"Death Knight"	1841	4	76	36	112	67.9
193112748	3728	"Memoria"	"emerald-dream"	162	"alliance"	"Female"	"Night Elf"	"Discipline"	"Priest"	1841	4	38	20	58	65.5
194188873	3728	"Pokiaz"	"sargeras"	76	"alliance"	"Female"	"Night Elf"	"Fire"	"Mage"	1841	4	49	28	77	63.6
238566821	3728	"Sdfwefwef"	"tichondrius"	11	"alliance"	"Female"	"Night Elf"	"Balance"	"Druid"	1841	4	76	44	120	63.3
249421258	3728	"Bittahitta"	"kaelthas"	1069	"horde"	"Female"	"Dracthyr"	"Devastation"	"Evoker"	1841	4	80	49	129	62
221727393	3728	"Títmilk"	"illidan"	57	"horde"	"Male"	"Tauren"	"Balance"	"Druid"	1841	4	45	30	75	60
201051113	3728	"Vitalxd"	"frostmourne"	3725	"alliance"	"Female"	"Human"	"Survival"	"Hunter"	1841	4	56	38	94	59.6
239475228	3728	"Melonlover"	"tichondrius"	11	"alliance"	"Female"	"Night Elf"	"Restoration"	"Druid"	1841	4	89	63	152	58.6
219066548	3728	"Kalvishmage"	"dalaran"	66	"alliance"	"Female"	"Human"	"Arcane"	"Mage"	1841	4	87	63	150	58
247059668	3728	"Rennae"	"zuljin"	61	"alliance"	"Female"	"Night Elf"	"Havoc"	"Demon Hunter"	1841	4	74	54	128	57.8
249820926	3728	"Yipes"	"stormrage"	60	"alliance"	"Male"	"Dracthyr"	"Devastation"	"Evoker"	1841	4	82	60	142	57.7
239548092	3728	"Tracex"	"tichondrius"	11	"alliance"	"test"	"test"	"test"	"test"	1841	4	105	79	184	57.1
196604357	3728	"Miyazawa"	"kiljaeden"	9	"horde"	"Female"	"Blood Elf"	"Shadow"	"Priest"	1841	4	240	182	422	56.9
235515578	3728	"Qfj"	"area-52"	1566	"horde"	"test"	"test"	"test"	"test"	1841	4	63	48	111	56.8
236278386	3728	"Protdream"	"tichondrius"	11	"horde"	"Male"	"Tauren"	"Protection"	"Paladin"	1841	4	282	217	499	56.5
139246965	3728	"Pride"	"moon-guard"	1365	"alliance"	"Female"	"Pandaren"	"Discipline"	"Priest"	1841	4	133	103	236	56.4
239340866	3728	"Rawze"	"tichondrius"	11	"alliance"	"Female"	"Human"	"Discipline"	"Priest"	1841	4	329	261	590	55.8
149872929	3728	"Zhn"	"sargeras"	76	"alliance"	"Male"	"Night Elf"	"Restoration"	"Druid"	1841	4	136	109	245	55.5
222247474	3728	"Reaströw"	"quelthalas"	1428	"alliance"	"Female"	"Night Elf"	"Havoc"	"Demon Hunter"	1841	4	217	177	394	55.1
124577047	3728	"Hÿdra"	"kiljaeden"	9	"horde"	"Male"	"Tauren"	"Restoration"	"Druid"	1841	4	163	133	296	55.1
221541388	3728	"Clownmonster"	"dalaran"	66	"alliance"	"Female"	"Human"	"Destruction"	"Warlock"	1841	4	66	54	120	55
238075913	3728	"Psychzz"	"tichondrius"	11	"alliance"	"Female"	"Human"	"Demonology"	"Warlock"	1841	4	104	89	193	53.9
226387929	3728	"Cathillex"	"eonar"	96	"alliance"	"Male"	"Human"	"Fury"	"Warrior"	1841	4	180	165	345	52.2
234764532	3728	"Shailing"	"ragnaros"	1427	"alliance"	"Female"	"Dracthyr"	"Preservation"	"Evoker"	1841	4	222	216	438	50.7
244060993	3728	"Dampy"	"bleeding-hollow"	73	"alliance"	"Male"	"Dwarf"	"Holy"	"Paladin"	1841	4	119	122	241	49.4
182699110	3756	"Picklesam"	"frostmourne"	3725	"alliance"	"Female"	"Night Elf"	"Feral"	"Druid"	1840	4	54	23	77	70.1
171054026	3756	"Darkzell"	"azralon"	3209	"horde"	"Male"	"Orc"	"Affliction"	"Warlock"	1840	4	42	19	61	68.9
147220217	3756	"Divineidiot"	"kelthuzad"	16	"alliance"	"Female"	"Human"	"Protection"	"Paladin"	1840	4	67	32	99	67.7
226025979	3756	"Raxymqt"	"area-52"	1566	"horde"	"Female"	"Orc"	"Enhancement"	"Shaman"	1840	4	108	53	161	67.1
172739715	3756	"Metgala"	"moon-guard"	1365	"alliance"	"Female"	"Human"	"Mistweaver"	"Monk"	1840	4	54	27	81	66.7
192709966	3756	"Cocaseller"	"azralon"	3209	"horde"	"Female"	"Blood Elf"	"Holy"	"Paladin"	1840	4	73	37	110	66.4
164748336	3756	"Triggthok"	"azralon"	3209	"horde"	"Male"	"Orc"	"Arms"	"Warrior"	1840	4	56	30	86	65.1
100258820	3756	"Hacx"	"illidan"	57	"horde"	"Female"	"Orc"	"Arms"	"Warrior"	1840	4	54	29	83	65.1
191748566	3756	"Notprint"	"sargeras"	76	"alliance"	"Female"	"Human"	"Affliction"	"Warlock"	1840	4	48	28	76	63.2
133040450	3756	"Sensations"	"moon-guard"	1365	"alliance"	"Female"	"Night Elf"	"Restoration"	"Druid"	1840	4	59	36	95	62.1
238503239	3756	"Irtehpoke"	"tichondrius"	11	"alliance"	"Male"	"Night Elf"	"Assassination"	"Rogue"	1840	4	62	39	101	61.4
250826586	3756	"Geddoff"	"stormrage"	60	"alliance"	"Male"	"Night Elf"	"Restoration"	"Druid"	1840	4	156	101	257	60.7
194289442	3756	"Toastedd"	"sargeras"	76	"alliance"	"Female"	"Night Elf"	"Restoration"	"Druid"	1840	4	64	43	107	59.8
224216524	3756	"Kyrtsdk"	"thrall"	1263	"horde"	"Female"	"Orc"	"Unholy"	"Death Knight"	1840	4	40	27	67	59.7
198989121	3756	"Psyfiend"	"barthilas"	3723	"horde"	"Female"	"Undead"	"Holy"	"Priest"	1840	4	88	61	149	59.1
232535837	3756	"Hardmøde"	"area-52"	1566	"alliance"	"Female"	"Night Elf"	"Outlaw"	"Rogue"	1840	4	85	62	147	57.8
194598763	3756	"Bossbae"	"emerald-dream"	162	"horde"	"Female"	"Dracthyr"	"Preservation"	"Evoker"	1840	4	72	57	129	55.8
239182680	3756	"Boyitata"	"tichondrius"	11	"horde"	"Female"	"Dracthyr"	"Preservation"	"Evoker"	1840	4	97	81	178	54.5
191279340	3756	"Comehnrfce"	"illidan"	57	"horde"	"Male"	"Orc"	"Arms"	"Warrior"	1840	4	225	196	421	53.4
235733842	3756	"Nevercalm"	"area-52"	1566	"alliance"	"Female"	"Night Elf"	"Subtlety"	"Rogue"	1840	4	233	204	437	53.3
170734867	3756	"Sukaru"	"khazgoroth"	3726	"alliance"	"Female"	"Night Elf"	"Discipline"	"Priest"	1840	4	330	322	652	50.6
127934739	3756	"Iovelaura"	"frostmourne"	3725	"alliance"	"Female"	"Night Elf"	"Assassination"	"Rogue"	1840	4	328	321	649	50.5
225483153	3756	"Joolsz"	"illidan"	57	"horde"	"Male"	"Orc"	"Unholy"	"Death Knight"	1840	4	47	46	93	50.5
240013461	3756	"Chickenbake"	"tichondrius"	11	"alliance"	"Female"	"Night Elf"	"Balance"	"Druid"	1840	4	214	261	475	45.1
234364147	3780	"Rhinology"	"area-52"	1566	"horde"	"Female"	"Dracthyr"	"Preservation"	"Evoker"	1839	4	45	12	57	78.9
